ID,IDADE,FAIXA IDADE,GENERO,COR/RACA/ETNIA,PCD,EXPERIENCIA_PROFISSIONAL_PREJUDICADA,ASPECTOS_PREJUDICADOS,VIVE_NO_BRASIL,ESTADO ONDE MORA,UF ONDE MORA,REGIAO ONDE MORA,MUDOU DE ESTADO?,REGIAO DE ORIGEM,NIVEL DE ENSINO,ÁREA DE FORMAÇÃO,QUAL SUA SITUAÇÃO ATUAL DE TRABALHO?,SETOR,NUMERO DE FUNCIONARIOS,GESTOR?,CARGO COMO GESTOR,CARGO ATUAL,FAIXA SALARIAL,QUANTO TEMPO DE EXPERIÊNCIA NA ÁREA DE DADOS VOCÊ TEM?,QUANTO TEMPO DE EXPERIÊNCIA NA ÁREA DE TI/ENGENHARIA DE SOFTWARE VOCÊ TEVE ANTES DE COMEÇAR A TRABALHAR NA ÁREA DE DADOS?,SALARIO,NOVO_NIVEL,NIVEL_Júnior,NIVEL_Pleno,NIVEL_Sênior,GEARACAO,Quanto tempo de experiência na área de dados você tem?,Quanto tempo de experiência na área de TI/Engenharia de Software você teve antes de começar a trabalhar na área de dados?,Você está satisfeito na sua empresa atual?,Qual o principal motivo da sua insatisfação com a empresa atual?,Você participou de entrevistas de emprego nos últimos 6 meses?,Você pretende mudar de emprego nos próximos 6 meses?,Quais os principais critérios que você leva em consideração no momento de decidir onde trabalhar?,Atualmente qual a sua forma de trabalho?,Qual a forma de trabalho ideal para você?,Caso sua empresa decida pelo modelo 100% presencial qual será sua atitude?,Sua empresa passu por Layoff em 2022?,Atuacao,Quais das linguagens listadas abaixo você utiliza no trabalho?,EM_BUSCA,ABERTO_OPORTUNIDADES
wodearecbdk4dm7qqvjqwodearevma6z,28.0,25-29,Masculino,Branca,Não,,,TRUE,São Paulo (SP),SP,Sudeste,1.0,,Graduação/Bacharelado,Economia/ Administração / Contabilidade / Finanças/ Negócios,Empregado (CLT),Entretenimento ou Esportes,de 1.001 a 3.000,0.0,,Cientista de Dados/Data Scientist,de R$ 20.001/mês a R$ 25.000/mês,de 3 a 4 anos,Menos de 1 ano,24125,Pleno,FALSE,TRUE,FALSE,Geração Z,de 3 a 4 anos,Menos de 1 ano,TRUE,,Não participei de entrevistas de emprego/processos seletivos nos últimos 6 meses,Não estou buscando e não pretendo mudar de emprego nos próximos 6 meses,"Oportunidade de aprendizado e trabalhar com referências na área, Flexibilidade de trabalho remoto, Maturidade da empresa em termos de tecnologia e dados",Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),Vou procurar outra oportunidade no modelo híbrido ou remoto,Não ocorreram layoffs/demissões em massa na empresa em que trabalho,desenvolve modelos preditivos e algoritmos de Machine Learning com o objetivo de otimizar e automatizar a tomada de decisão.,0,FALSE,FALSE
wocrpsl3dr5x9rfxwocrpksy7dug5ngw,39.0,35-39,Masculino,Parda,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,,TRUE,São Paulo (SP),SP,Sudeste,1.0,,Graduação/Bacharelado,Outras Engenharias,Empregado (CLT),Educação,Acima de 3.000,0.0,,Outras Engenharias (não inclui dev),de R$ 6.001/mês a R$ 8.000/mês,de 1 a 2 anos,Menos de 1 ano,7396,Pleno,FALSE,TRUE,FALSE,Millenial,de 1 a 2 anos,Menos de 1 ano,TRUE,,Não participei de entrevistas de emprego/processos seletivos nos últimos 6 meses,"Não estou buscando, mas me considero aberto a outras oportunidades","Oportunidade de aprendizado e trabalhar com referências na área, Plano de carreira e oportunidades de crescimento profissional",Modelo 100% presencial,Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),Vou aceitar e retornar ao modelo 100% presencial,Não ocorreram layoffs/demissões em massa na empresa em que trabalho,desenvolve modelos preditivos e algoritmos de Machine Learning com o objetivo de otimizar e automatizar a tomada de decisão.,0,FALSE,TRUE
wo9xwl41i10z3izam54wo9xwqiix71yl,33.0,30-34,Masculino,Branca,Não,,,TRUE,Santa Catarina (SC),SC,Sul,1.0,,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Filantropia/ONG's,de 6 a 10,1.0,Gerente/Head,,de R$ 2.001/mês a R$ 3.000/mês,Menos de 1 ano,Menos de 1 ano,2342,Pessoa Gestora,FALSE,FALSE,FALSE,Millenial,Menos de 1 ano,Menos de 1 ano,FALSE,"Falta de oportunidade de crescimento no emprego atual, Salário atual não corresponde ao mercado, Gostaria de trabalhar em em outra área de atuação","Sim, fiz entrevistas mas não fui aprovado",Estou em busca de oportunidades dentro ou fora do Brasil,"Remuneração/Salário, Oportunidade de aprendizado e trabalhar com referências na área, Plano de carreira e oportunidades de crescimento profissional",Modelo 100% presencial,Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),Vou aceitar e retornar ao modelo 100% presencial,Não ocorreram layoffs/demissões em massa na empresa em que trabalho,Gestor,,TRUE,FALSE
wnwwoidx952lsa737c9wnwwoih408n70,47.0,45-49,Feminino,Branca,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,,TRUE,Rio Grande do Sul (RS),RS,Sul,1.0,,Mestrado,Estatística/ Matemática / Matemática Computacional/ Ciências Atuariais,Empregado (CLT),Área de Consultoria,de 101 a 500,0.0,,Cientista de Dados/Data Scientist,de R$ 4.001/mês a R$ 6.000/mês,de 4 a 6 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,5005,Pleno,FALSE,TRUE,FALSE,Geração X,de 4 a 6 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,TRUE,,Não participei de entrevistas de emprego/processos seletivos nos últimos 6 meses,Não estou buscando e não pretendo mudar de emprego nos próximos 6 meses,"Flexibilidade de trabalho remoto, Remuneração/Salário, Maturidade da empresa em termos de tecnologia e dados",Modelo 100% remoto,Modelo 100% remoto,Vou procurar outra oportunidade no modelo 100% remoto,Não ocorreram layoffs/demissões em massa na empresa em que trabalho,Análise de Dados,Python,FALSE,FALSE
wmuql4vs0tnt69ji7bfwmuql4dumch9i,46.0,45-49,Masculino,Parda,Não,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha Cor/Raça/Etnia","Relação com outros membros da empresa, em momentos de integração e outros momentos fora do trabalho",TRUE,Bahia (BA),BA,Nordeste,1.0,,Graduação/Bacharelado,Economia/ Administração / Contabilidade / Finanças/ Negócios,Empregado (CLT),Tecnologia/Fábrica de Software,de 11 a 50,0.0,,Analista de Negócios/Business Analyst,de R$ 6.001/mês a R$ 8.000/mês,Mais de 10 anos,de 5 a 6 anos,6364,Sênior,FALSE,FALSE,TRUE,Geração X,Mais de 10 anos,de 5 a 6 anos,TRUE,,Não participei de entrevistas de emprego/processos seletivos nos últimos 6 meses,Não estou buscando e não pretendo mudar de emprego nos próximos 6 meses,Remuneração/Salário,Modelo 100% presencial,Modelo 100% presencial,Vou aceitar e retornar ao modelo 100% presencial,Não ocorreram layoffs/demissões em massa na empresa em que trabalho,desenvolve modelos preditivos e algoritmos de Machine Learning com o objetivo de otimizar e automatizar a tomada de decisão.,0,FALSE,FALSE
wmazqsoi0mj8xxajwmafyc79j4tjh6hm,25.0,25-29,Masculino,Branca,Não,,,TRUE,Minas Gerais (MG),MG,Sudeste,1.0,,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Internet/Ecommerce,Acima de 3.000,0.0,,Analista de Dados/Data Analyst,de R$ 12.001/mês a R$ 16.000/mês,de 1 a 2 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,12496,Sênior,FALSE,FALSE,TRUE,Geração Z,de 1 a 2 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,TRUE,,"Sim, fui aprovado mas decidi não mudar de emprego","Não estou buscando, mas me considero aberto a outras oportunidades","Remuneração/Salário, Flexibilidade de trabalho remoto, Plano de carreira e oportunidades de crescimento profissional",Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),Vou procurar outra oportunidade no modelo híbrido ou remoto,"Sim, ocorreram layoffs/demissões em massa na empresa em que trabalho mas não fui afetado",desenvolve modelos preditivos e algoritmos de Machine Learning com o objetivo de otimizar e automatizar a tomada de decisão.,0,FALSE,TRUE
wm9qsc8l94q1a93wm9qpc3769d8jhq2i,26.0,25-29,Masculino,Branca,Não,,,TRUE,Mato Grosso (MT),MT,Centro-oeste,0.0,Sudeste,Pós-graduação,Outras Engenharias,"Desempregado, buscando recolocação",,,,,,,,,"7625,5",,FALSE,FALSE,FALSE,Geração Z,,,,,,,,,,,,Buscando oportunidade na área de dados,,,
wlv4n45uwjrvni6gajwlv4k7rncc1ir9,45.0,45-49,Masculino,Branca,Não,,,TRUE,São Paulo (SP),SP,Sudeste,1.0,,Mestrado,Outras Engenharias,Vivo no Brasil e trabalho remoto para empresa de fora do Brasil,Área de Consultoria,de 101 a 500,1.0,Diretor/VP,,Acima de R$ 40.001/mês,Mais de 10 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,"53127,846",Pessoa Gestora,FALSE,FALSE,FALSE,Geração X,Mais de 10 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,FALSE,Falta a sensação de pertencer a empresa,Não participei de entrevistas de emprego/processos seletivos nos últimos 6 meses,Estou em busca de oportunidades dentro ou fora do Brasil,"Flexibilidade de trabalho remoto, Oportunidade de aprendizado e trabalhar com referências na área, Remuneração/Salário",Modelo 100% remoto,Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),Vou procurar outra oportunidade no modelo 100% remoto,"Sim, ocorreram layoffs/demissões em massa na empresa em que trabalho mas não fui afetado",Gestor,,TRUE,FALSE
wkw7g8vxo3lplcn52wkw7ga8xoy7uryt,22.0,22-24,Masculino,Indígena,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,,TRUE,São Paulo (SP),SP,Sudeste,1.0,,Estudante de Graduação,Outras Engenharias,Estagiário,Tecnologia/Fábrica de Software,de 101 a 500,0.0,,Analista de BI/BI Analyst,de R$ 1.001/mês a R$ 2.000/mês,Menos de 1 ano,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,1591,Júnior,TRUE,FALSE,FALSE,Geração Z,Menos de 1 ano,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,TRUE,,"Sim, fui aprovado mas decidi não mudar de emprego",Estou em busca de oportunidades dentro ou fora do Brasil,Oportunidade de aprendizado e trabalhar com referências na área,Modelo 100% remoto,Modelo 100% remoto,Vou procurar outra oportunidade no modelo híbrido ou remoto,Não ocorreram layoffs/demissões em massa na empresa em que trabalho,desenvolve modelos preditivos e algoritmos de Machine Learning com o objetivo de otimizar e automatizar a tomada de decisão.,1,TRUE,FALSE
wkkcledw6su29kvpwkkcl7a0npq122q7,31.0,30-34,Feminino,Branca,Não,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha identidade de gênero","Atenção dada pelas pessoas diante a minhas opiniões e ideias, Relação com outros membros da empresa, em momentos de trabalho, Relação com outros membros da empresa, em momentos de integração e outros momentos fora do trabalho",TRUE,Rio de Janeiro (RJ),RJ,Sudeste,1.0,,Graduação/Bacharelado,Outras Engenharias,Empregado (CLT),Internet/Ecommerce,de 1.001 a 3.000,0.0,,Engenheiro de Machine Learning/ML Engineer,de R$ 8.001/mês a R$ 12.000/mês,de 3 a 4 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,10005,Pleno,FALSE,TRUE,FALSE,Millenial,de 3 a 4 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,TRUE,,Não participei de entrevistas de emprego/processos seletivos nos últimos 6 meses,Não estou buscando e não pretendo mudar de emprego nos próximos 6 meses,"Flexibilidade de trabalho remoto, Ambiente e clima de trabalho, Oportunidade de aprendizado e trabalhar com referências na área",Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),Modelo 100% remoto,Vou aceitar e retornar ao modelo 100% presencial,Não ocorreram layoffs/demissões em massa na empresa em que trabalho,desenvolve modelos preditivos e algoritmos de Machine Learning com o objetivo de otimizar e automatizar a tomada de decisão.,0,FALSE,FALSE
wkhldsw4fr8hgsfifnwkhldskbixeeio,44.0,40-44,Feminino,Parda,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,,TRUE,Bahia (BA),BA,Nordeste,1.0,,Pós-graduação,Marketing / Publicidade / Comunicação / Jornalismo,Empreendedor ou Empregado (CNPJ),Outra Opção,Acima de 3.000,1.0,Supervisor/Coordenador,,de R$ 4.001/mês a R$ 6.000/mês,Não tenho experiência na área de dados,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,4917,Pessoa Gestora,FALSE,FALSE,FALSE,Geração X,Não tenho experiência na área de dados,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,TRUE,,Não participei de entrevistas de emprego/processos seletivos nos últimos 6 meses,Não estou buscando e não pretendo mudar de emprego nos próximos 6 meses,Qualidade dos gestores e líderes,Modelo 100% presencial,Modelo híbrido com dias fixos de trabalho presencial,Vou aceitar e retornar ao modelo 100% presencial,Não ocorreram layoffs/demissões em massa na empresa em que trabalho,Gestor,,FALSE,FALSE
wkgec2l5r1g2eeu4wkgec2vk112wiuyi,27.0,25-29,Masculino,Parda,Não,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha Cor/Raça/Etnia","Atenção dada pelas pessoas diante das minhas opiniões e ideias, Relação com outros membros da empresa, em momentos de integração e outros momentos fora do trabalho",TRUE,Paraná (PR),PR,Sul,0.0,Sudeste,Pós-graduação,Economia/ Administração / Contabilidade / Finanças/ Negócios,Empregado (CLT),Varejo,Acima de 3.000,0.0,,Cientista de Dados/Data Scientist,de R$ 8.001/mês a R$ 12.000/mês,de 3 a 4 anos,Menos de 1 ano,10692,Sênior,FALSE,FALSE,TRUE,Geração Z,de 3 a 4 anos,Menos de 1 ano,TRUE,,"Sim, fui aprovado mas decidi não mudar de emprego","Estou em busca de oportunidades, mas apenas fora do Brasil","Remuneração/Salário, Flexibilidade de trabalho remoto, Ambiente e clima de trabalho",Modelo 100% remoto,Modelo 100% remoto,Vou procurar outra oportunidade no modelo 100% remoto,Não ocorreram layoffs/demissões em massa na empresa em que trabalho,desenvolve modelos preditivos e algoritmos de Machine Learning com o objetivo de otimizar e automatizar a tomada de decisão.,0,TRUE,FALSE
wj1bs0apzexg64iqjywwj1bs1rcqr7bb,30.0,30-34,Masculino,Preta,Não,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha Cor/Raça/Etnia","Atenção dada pelas pessoas diante das minhas opiniões e ideias, Relação com outros membros da empresa, em momentos de integração e outros momentos fora do trabalho, Aprovação em processos seletivos/entrevistas",TRUE,São Paulo (SP),SP,Sudeste,1.0,,Graduação/Bacharelado,Outras Engenharias,Empregado (CLT),Finanças ou Bancos,de 101 a 500,0.0,,Cientista de Dados/Data Scientist,de R$ 6.001/mês a R$ 8.000/mês,de 1 a 2 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,7409,Júnior,TRUE,FALSE,FALSE,Millenial,de 1 a 2 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,TRUE,,"Sim, fui aprovado e mudei de emprego",Não estou buscando e não pretendo mudar de emprego nos próximos 6 meses,"Remuneração/Salário, Benefícios, Oportunidade de aprendizado e trabalhar com referências na área",Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),Vou procurar outra oportunidade no modelo híbrido ou remoto,Não ocorreram layoffs/demissões em massa na empresa em que trabalho,desenvolve modelos preditivos e algoritmos de Machine Learning com o objetivo de otimizar e automatizar a tomada de decisão.,0,FALSE,FALSE
wiwodu3cgrc3u1igwiwodul90iojux18,37.0,35-39,Feminino,Branca,Não,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha identidade de gênero","Atenção dada pelas pessoas diante das minhas opiniões e ideias, Relação com outros membros da empresa, em momentos de trabalho, Relação com outros membros da empresa, em momentos de integração e outros momentos fora do trabalho",TRUE,São Paulo (SP),SP,Sudeste,1.0,,Mestrado,Ciências Biológicas/ Farmácia/ Medicina/ Área da Saúde,Somente Estudante (graduação),,,,,,,,,"7625,5",,FALSE,FALSE,FALSE,Millenial,,,,,,,,,,,,Buscando oportunidade na área de dados,,,
wiwd7mo2toi3ey1arwiwdon6e3eijt2i,29.0,25-29,Masculino,Branca,Não,,,TRUE,Minas Gerais (MG),MG,Sudeste,1.0,,Estudante de Graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Tecnologia/Fábrica de Software,de 51 a 100,0.0,,DBA/Administrador de Banco de Dados,de R$ 1.001/mês a R$ 2.000/mês,de 1 a 2 anos,Menos de 1 ano,1038,Júnior,TRUE,FALSE,FALSE,Geração Z,de 1 a 2 anos,Menos de 1 ano,FALSE,"Falta de oportunidade de crescimento no emprego atual, Gostaria de trabalhar em em outra área de atuação, Salário atual não corresponde ao mercado","Sim, fiz entrevistas mas não fui aprovado",Estou em busca de oportunidades dentro ou fora do Brasil,"Flexibilidade de trabalho remoto, Plano de carreira e oportunidades de crescimento profissional, Remuneração/Salário",Modelo 100% remoto,Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),Vou aceitar e retornar ao modelo 100% presencial,Não ocorreram layoffs/demissões em massa na empresa em que trabalho,Análise de Dados,"SQL, Java",TRUE,FALSE
wivl1to7blf9kxev9dvwivl1tv014f0s,20.0,17-21,Masculino,Branca,Não,,,TRUE,Rio de Janeiro (RJ),RJ,Sudeste,1.0,,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Somente Estudante (graduação),,,,,,,,,"7625,5",,FALSE,FALSE,FALSE,Geração Z,,,,,,,,,,,,Buscando oportunidade na área de dados,,,
wirefl5pv7ljywiref4x9fnqk6micy4x,26.0,25-29,Masculino,Branca,Não,,,TRUE,São Paulo (SP),SP,Sudeste,1.0,,Pós-graduação,Outras Engenharias,Empregado (CLT),Área de Consultoria,de 6 a 10,0.0,,Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect,de R$ 6.001/mês a R$ 8.000/mês,de 1 a 2 anos,Menos de 1 ano,6610,Júnior,TRUE,FALSE,FALSE,Geração Z,de 1 a 2 anos,Menos de 1 ano,TRUE,,"Sim, fui aprovado e mudei de emprego",Estou em busca de oportunidades dentro ou fora do Brasil,"Remuneração/Salário, Benefícios, Flexibilidade de trabalho remoto",Modelo 100% presencial,Modelo híbrido com dias fixos de trabalho presencial,Vou aceitar e retornar ao modelo 100% presencial,Não ocorreram layoffs/demissões em massa na empresa em que trabalho,Engenharia de Dados,"SQL, Python, R",TRUE,FALSE
wijqh2uiivvtnm204ek5awijqh2sudyz,37.0,35-39,Masculino,Branca,Não,,,TRUE,Minas Gerais (MG),MG,Sudeste,1.0,,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Setor Público,Acima de 3.000,0.0,,Analista de BI/BI Analyst,de R$ 12.001/mês a R$ 16.000/mês,de 7 a 10 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,15076,Sênior,FALSE,FALSE,TRUE,Millenial,de 7 a 10 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,TRUE,,Não participei de entrevistas de emprego/processos seletivos nos últimos 6 meses,"Não estou buscando, mas me considero aberto a outras oportunidades","Remuneração/Salário, Benefícios, Flexibilidade de trabalho remoto",Modelo 100% remoto,Modelo 100% presencial,Vou procurar outra oportunidade no modelo híbrido ou remoto,Não ocorreram layoffs/demissões em massa na empresa em que trabalho,Análise de Dados,SQL,FALSE,TRUE
wihhl99kw2ba5q5w4md9wihhl9hsq8pn,18.0,17-21,Masculino,Preta,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,,TRUE,São Paulo (SP),SP,Sudeste,1.0,,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Somente Estudante (graduação),,,,,,,,,"7625,5",,FALSE,FALSE,FALSE,Geração Z,,,,,,,,,,,,Buscando oportunidade na área de dados,,,
